fecha,articulo,cantidad,transacciones,venta_pen,fuente_suministro,costo,lt
2024-04-30,c-5717,4.0,1,109.74,sakura filter,63.52,6.0
2023-11-27,c-6105,2.0,1,105.4,sakura filter,53.63,6.0
2024-01-19,po-83010,2.0,1,15.38,sakura filter,7.9,6.0
2024-01-31,a-71420-s,5.0,1,1082.36,sakura filter,636.84,6.0
2024-05-11,sfc-1902-30,6.0,1,239.65,sakura filter,112.609998,6.0
2023-07-24,sf-1307,3.0,1,77.75,sakura filter,39.639999,6.0
2023-11-30,tc-56010,3.0,1,479.12,sakura filter,225.039999,6.0
2023-09-12,fc-2904,25.0,1,550.9,sakura filter,290.05,6.0
2024-07-22,eo-1801,100.0,1,1268.8,sakura filter,560.05,6.0
2024-12-19,c-1011,50.0,1,332.79,sakura filter,184.12,6.0
2024-10-10,c-1011,39.0,1,260.98,sakura filter,131.080014,6.0
2024-03-22,c-1011,50.0,1,329.31,sakura filter,182.06,6.0
2023-08-25,a-8579-s,4.0,1,1034.91,sakura filter,429.62,6.0
2024-11-27,a-5675-s,10.0,1,883.86,sakura filter,440.87,6.0
2024-07-08,a-5658-s,5.0,1,1181.32,sakura filter,557.28,6.0
2023-09-11,a-57270-s,2.0,1,525.29,sakura filter,298.56,6.0
2023-09-07,ca-1810,10.0,1,118.77,sakura filter,50.49,6.0
2023-09-07,ca-18470,10.0,1,180.99,sakura filter,85.82,6.0
2023-09-07,ca-1806,5.0,1,52.73,sakura filter,23.02,6.0
2023-09-07,ca-18320,40.0,1,849.69,sakura filter,160.23,6.0
2023-09-07,a-1437,4.0,1,66.22,sakura filter,33.09,6.0
2023-09-18,fc-1806,6.0,1,91.6,sakura filter,44.680002,6.0
2024-10-02,fc-1806,6.0,1,90.76,sakura filter,47.85,6.0
2023-10-31,fc-1301,8.0,1,95.31,sakura filter,55.82,6.0
2024-04-30,fc-1301,4.0,1,46.19,sakura filter,27.6,6.0
2023-08-31,a-53030,2.0,1,645.54,sakura filter,398.1,6.0
2023-08-31,a-53030,2.0,1,645.54,sakura filter,398.11,6.0
2024-03-20,a-1841-s,1.0,1,156.12,sakura filter,75.51,6.0
2023-08-04,a-5675-s,2.0,1,167.43,sakura filter,87.61,6.0
2024-10-28,a-68380-s,2.0,1,450.96,sakura filter,194.02,6.0
2024-01-31,a-1152,2.0,1,36.45,sakura filter,19.07,6.0
2024-01-31,a-1145,1.0,1,21.09,sakura filter,12.67,6.0
2024-01-31,a-1138,1.0,1,14.57,sakura filter,7.6,6.0
2024-09-27,a-8548,4.0,1,96.27,sakura filter,44.26,6.0
2024-06-18,a-33970,2.0,1,82.34,sakura filter,38.28,6.0
2024-06-18,a-1108,3.0,1,75.35,sakura filter,40.730001,6.0
2024-06-18,a-1117,6.0,1,142.84,sakura filter,69.45,6.0
2024-06-18,a-1116,4.0,1,122.23,sakura filter,47.71,6.0
2024-06-18,a-1008,3.0,1,83.97,sakura filter,41.13,6.0
2024-06-18,a-31140,5.0,1,186.42,sakura filter,111.31,6.0
2024-06-27,fs-1150,10.0,1,281.8,sakura filter,158.64,6.0
2024-06-18,fc-1105,10.0,1,257.37,sakura filter,164.47,6.0
2024-09-27,ac-7901,6.0,1,427.55,sakura filter,258.48,6.0
2024-07-18,wc-5706,2.0,1,69.21,sakura filter,41.23,6.0
2023-08-11,dtx-116,5.0,1,1234.3,aisin - japon,882.9,6.0
2024-06-06,dtx-146,6.0,1,1562.31,aisin - japon,1121.329998,6.0
2023-09-05,dtx-232a,5.0,1,1864.68,aisin - japon,1212.04,6.0
2024-11-04,c-5706,4.0,1,174.03,sakura filter,109.29,6.0
2024-04-30,c-71060,4.0,1,143.53,sakura filter,74.5,6.0
2023-10-31,c-1122,8.0,1,156.66,sakura filter,74.05,6.0
2024-10-02,c-1122,8.0,1,141.17,sakura filter,67.7,6.0
2024-10-02,c-1121,6.0,1,68.08,sakura filter,40.420002,6.0
2023-10-31,c-1121,12.0,1,132.74,sakura filter,78.51,6.0
2024-07-26,fc-2904,100.0,1,1786.32,sakura filter,1099.65,6.0
2024-07-24,99939,12.0,1,122.29,versachem - usa,81.999996,1.0
2024-09-27,3461-1001skr,1.0,1,187.49,sakura - radiadores,92.46,6.0
2024-04-30,44209,24.0,1,308.35,versachem - usa,207.109992,1.0
2024-09-30,fc-2904,100.0,1,1766.39,sakura filter,1069.5,6.0
2023-09-30,cac-26080,6.0,1,203.94,sakura filter,98.719998,6.0
2024-05-11,fc-2904,100.0,1,1822.59,sakura filter,1099.65,6.0
2023-12-30,c-1110,50.0,1,409.06,sakura filter,244.94,6.0
2024-10-29,c-1110,150.0,1,1199.7,sakura filter,737.29005,6.0
2023-11-10,c-1121,25.0,1,272.7,sakura filter,165.96,6.0
2024-05-14,fc-1806,150.0,1,2091.8,sakura filter,1196.17995,6.0
2024-01-31,a-1118,1.0,1,31.27,sakura filter,14.97,6.0
2024-01-31,a-33940,2.0,1,65.89,sakura filter,27.52,6.0
2024-01-31,a-33970,1.0,1,41.03,sakura filter,19.14,6.0
2023-08-16,a-65540,3.0,1,55.12,sakura filter,25.98,6.0
2023-09-07,c-1013,50.0,1,529.5,sakura filter,316.49,6.0
2023-09-07,c-1109,50.0,1,345.66,sakura filter,177.82,6.0
2023-07-31,fc-1806,50.0,1,738.7,sakura filter,374.16,6.0
2024-07-12,c-1122,8.0,1,143.18,sakura filter,71.33,6.0
2024-04-05,c-1121,8.0,1,89.95,sakura filter,53.11,6.0
2024-09-19,fc-1301,6.0,1,69.86,sakura filter,37.930002,6.0
2024-11-30,fc-1301,8.0,1,92.69,sakura filter,53.67,6.0
2024-05-22,fc-28011,48.0,1,1020.45,sakura filter,603.72,6.0
2023-10-12,fc-2801,12.0,1,325.29,sakura filter,184.65,6.0
2024-08-31,fc-28011,100.0,1,2135.59,sakura filter,1286.99,6.0
2024-11-30,cac-38130,6.0,1,90.82,sakura filter,49.459998,6.0
2024-08-31,c-1121,6.0,1,68.66,sakura filter,35.770002,6.0
2024-10-02,fc-1301,6.0,1,69.01,sakura filter,37.930002,6.0
2024-07-12,fc-2904,8.0,1,176.41,sakura filter,87.97,6.0
2023-06-21,fc-2904,25.0,1,537.17,sakura filter,290.05,6.0
2024-11-04,sfc-24030,1.0,1,46.89,sakura filter,23.78,6.0
2024-12-12,sfc-24030,1.0,1,46.71,sakura filter,23.78,6.0
2024-04-30,a-1178,10.0,1,91.78,sakura filter,38.85,6.0
2023-10-04,ca-1114,60.0,1,918.77,sakura filter,328.90998,6.0
2024-03-04,ca-1114,40.0,1,606.25,sakura filter,176.07,6.0
2023-08-22,ca-1114,50.0,1,739.67,sakura filter,294.18,6.0
2024-10-23,ca-1114,40.0,1,604.0,sakura filter,169.58,6.0
2024-05-09,ca-1114,20.0,1,299.19,sakura filter,87.56,6.0
2024-01-31,a-1125,1.0,1,16.17,sakura filter,7.84,6.0
2024-01-31,a-38560,1.0,1,25.55,sakura filter,13.36,6.0
2024-10-28,a-38560,1.0,1,25.14,sakura filter,13.36,6.0
2024-01-31,a-38390,2.0,1,32.49,sakura filter,15.56,6.0
2024-06-27,f-1111,20.0,1,246.18,sakura filter,78.77,6.0
2024-06-18,26560143,3.0,1,98.43,sakura filter,47.889999,6.0
2024-09-27,26560143,6.0,1,191.93,sakura filter,91.690002,6.0
2024-09-27,a-1117,8.0,1,187.49,sakura filter,92.6,6.0
2023-12-12,c-1314,12.0,1,460.54,sakura filter,246.110004,6.0
2024-09-30,c-1314,12.0,1,436.03,sakura filter,235.509996,6.0
2024-06-06,c-1314,24.0,1,877.96,sakura filter,483.499992,6.0
2024-07-27,c-1314,24.0,1,881.94,sakura filter,483.499992,6.0
2024-08-15,c-1305,6.0,1,150.4,sakura filter,97.5,6.0
2024-07-19,a-5675-s,3.0,1,256.33,sakura filter,118.479999,6.0
2023-08-31,a-57270-s,7.0,1,1828.6,sakura filter,1044.970003,6.0
2023-07-18,a-5654-s,3.0,1,532.89,sakura filter,249.24,6.0
2023-08-31,a-57270-s,7.0,1,1828.6,sakura filter,1044.970003,6.0
2023-06-19,a-5558-s,2.0,1,395.08,sakura filter,181.63,6.0
2023-07-31,fc-1807,50.0,1,755.52,sakura filter,393.24,6.0
2024-05-31,fc-1806,50.0,1,763.32,sakura filter,398.71,6.0
2023-09-07,fs-8007,25.0,1,309.69,sakura filter,127.18,6.0
2023-09-07,ca-28261,10.0,1,112.8,sakura filter,47.38,6.0
2024-01-31,fc-1807,150.0,1,2142.37,sakura filter,1267.72995,6.0
2023-07-27,fc-1806,50.0,1,738.7,sakura filter,374.16,6.0
2024-05-14,c-1109,150.0,1,851.86,sakura filter,537.72,6.0
2023-06-08,c-1110,50.0,1,404.76,sakura filter,225.0,6.0
2024-03-22,c-1110,150.0,1,1223.22,sakura filter,727.60995,6.0
2024-08-16,ca-28380,4.0,1,55.98,sakura filter,20.64,6.0
2024-11-13,a-1178,5.0,1,68.07,sakura filter,23.33,6.0
2024-08-31,a-1181,4.0,1,59.74,sakura filter,15.69,6.0
2023-12-12,a-1194,4.0,1,62.16,sakura filter,28.42,6.0
2023-12-12,a-1198,4.0,1,135.34,sakura filter,55.29,6.0
2024-02-29,sfc-1902-30,12.0,1,490.76,sakura filter,225.219996,6.0
2024-08-28,sfc-1902-30,12.0,1,484.43,sakura filter,225.219996,6.0
2024-08-16,as-5628-s,4.0,1,261.63,sakura filter,114.43,6.0
2024-03-13,as-6116-s,3.0,1,306.65,sakura filter,146.1,6.0
2023-12-27,as-6116-s,6.0,1,613.43,sakura filter,291.730002,6.0
2023-08-16,a-38050-s,4.0,1,731.19,sakura filter,384.09,6.0
2024-10-28,a-38390,4.0,1,63.96,sakura filter,30.85,6.0
2024-07-11,a-38012,4.0,1,75.32,sakura filter,39.79,6.0
2023-11-09,a-5558-s,10.0,1,2131.98,sakura filter,936.97,6.0
2023-07-21,a-5568-s,4.0,1,452.09,sakura filter,233.42,6.0
2024-07-08,a-5653-s,5.0,1,820.53,sakura filter,449.6,6.0
2023-10-07,a-5597,10.0,1,205.98,sakura filter,102.84,6.0
2023-12-22,a-5570-s,10.0,1,302.69,sakura filter,162.62,6.0
2024-10-02,a-5570-s,20.0,1,581.01,sakura filter,298.67,6.0
2024-05-07,a-5653-s,2.0,1,309.52,sakura filter,177.33,6.0
2024-07-20,a-5653-s,2.0,1,310.59,sakura filter,179.84,6.0
2024-11-30,fc-2904,8.0,1,175.19,sakura filter,85.35,6.0
2023-08-31,fc-2904,6.0,1,131.91,sakura filter,69.610002,6.0
2024-11-30,fc-2801,4.0,1,104.11,sakura filter,46.8,6.0
2024-07-12,fc-2801,6.0,1,157.21,sakura filter,95.67,6.0
2024-04-05,c-1314,12.0,1,431.7,sakura filter,241.749996,6.0
2023-11-10,azul,2.0,1,141.59,novaquimica - peru,105.83,1.0
2024-02-22,adex3h,5.0,1,917.09,novaquimica - peru,661.04,1.0
2024-07-25,adex3h,6.0,1,1114.21,novaquimica - peru,836.260002,1.0
2023-07-24,novar#1,1.0,1,250.83,novaquimica - peru,170.24,1.0
2024-12-31,s-polos,6.0,1,0.0,sin definicion,42.0,0.0
2024-07-31,dt-123v,100.0,1,6976.62,aisin - japon,5218.46,6.0
2024-05-11,fc-2905,4.0,1,97.3,sakura filter,59.62,6.0
2024-04-05,cac-19960,8.0,1,164.9,sakura filter,96.07,6.0
2024-12-05,a-5654-s,5.0,1,945.1,sakura filter,425.67,6.0
2024-08-31,a-5668-s,10.0,1,1775.74,sakura filter,631.7,6.0
2024-07-17,a-2932,6.0,1,188.08,sakura filter,79.399998,6.0
2023-10-27,a-28550,3.0,1,64.39,sakura filter,23.120001,6.0
2024-04-05,fc-1807,8.0,1,122.42,sakura filter,66.25,6.0
2023-06-21,fc-19070,4.0,1,107.21,sakura filter,61.66,6.0
2024-11-30,fc-1806,6.0,1,91.42,sakura filter,48.250002,6.0
2024-11-30,fc-1807,6.0,1,93.33,sakura filter,49.26,6.0
2024-02-29,sfc-51170,12.0,1,169.92,sakura filter,89.810004,6.0
2024-05-11,eo-28090,3.0,1,57.4,sakura filter,21.759999,6.0
2024-07-22,sfc-1902-30,12.0,1,483.67,sakura filter,225.21,6.0
2023-10-30,c-2105,4.0,1,53.97,sakura filter,24.58,6.0
2024-01-31,c-7971,4.0,1,44.84,sakura filter,19.54,6.0
2023-08-31,a-28730-s,1.0,1,201.73,sakura filter,105.08,6.0
2023-10-31,a-76530-s,2.0,1,172.72,sakura filter,77.97,6.0
2023-08-04,a-76670-s,2.0,1,390.59,sakura filter,197.3,6.0
2023-10-31,a-76670-s,2.0,1,406.97,sakura filter,197.3,6.0
2023-06-19,a-8506-s,2.0,1,108.4,sakura filter,54.83,6.0
2024-10-28,ca-26080,1.0,1,30.67,sakura filter,14.15,6.0
2024-01-31,ca-28330,2.0,1,27.64,sakura filter,11.56,6.0
2024-10-28,as-7805-s,2.0,1,176.44,sakura filter,93.7,6.0
2023-10-18,a-5570-s,12.0,1,411.08,sakura filter,197.34,6.0
2024-12-31,dtx-237a,10.0,1,1635.8,aisin - japon,1169.93,6.0
2024-12-31,ckn-500-lt,6.0,1,2470.93,aisin - japon,1613.170002,6.0
2024-12-31,cmt-025,6.0,1,812.77,aisin - japon,506.320002,6.0
2023-08-10,dtx-146,20.0,1,5750.8,aisin - japon,4339.29,6.0
2024-10-25,dtx-232a,12.0,1,4966.87,aisin - japon,3364.310004,6.0
2024-11-11,a-5573-s,2.0,1,323.57,sakura filter,180.15,6.0
2023-07-14,a-5597,6.0,1,103.01,sakura filter,67.750002,6.0
2024-02-05,a-5597,6.0,1,123.64,sakura filter,62.119998,6.0
2023-12-18,ca-1114,60.0,1,908.89,sakura filter,297.07002,6.0
2023-10-04,a-33450,2.0,1,79.48,sakura filter,35.67,6.0
2024-03-04,a-28650,4.0,1,267.43,sakura filter,150.23,6.0
2024-07-10,a-13570,8.0,1,434.14,sakura filter,170.37,6.0
2024-10-23,a-13570,12.0,1,646.02,sakura filter,324.999996,6.0
2023-10-30,as-6116-s,2.0,1,213.74,sakura filter,92.4,6.0
2023-10-30,c-5106,4.0,1,125.7,sakura filter,56.03,6.0
2024-12-19,c-5106,4.0,1,121.74,sakura filter,65.28,6.0
2023-06-22,as-5628-s,4.0,1,247.71,sakura filter,128.58,6.0
2023-10-31,fc-1807,8.0,1,129.24,sakura filter,68.09,6.0
2024-10-02,fc-1807,6.0,1,92.65,sakura filter,48.760002,6.0
2023-10-31,fc-1806,8.0,1,126.35,sakura filter,62.99,6.0
2023-09-18,c-1314,24.0,1,946.28,sakura filter,472.279992,6.0
2023-06-05,a-1180,2.0,1,38.13,sakura filter,9.61,6.0
2023-06-05,a-1198,2.0,1,64.21,sakura filter,28.66,6.0
2024-03-20,ca-28380,5.0,1,69.36,sakura filter,25.78,6.0
2023-06-05,ca-28160,4.0,1,51.52,sakura filter,24.83,6.0
2023-06-26,a-39010,3.0,1,48.82,sakura filter,27.440001,6.0
2024-11-21,a-5573-s,2.0,1,326.06,sakura filter,180.15,6.0
2024-09-11,a-5597,4.0,1,79.06,sakura filter,37.95,6.0
2024-11-15,a-5570-s,10.0,1,297.32,sakura filter,167.77,6.0
2024-09-19,a-5573-s,3.0,1,484.69,sakura filter,270.219999,6.0
2023-12-06,a-5597,5.0,1,101.05,sakura filter,51.77,6.0
2024-05-09,a-13570,8.0,1,424.91,sakura filter,206.81,6.0
2024-03-04,a-13570,8.0,1,430.5,sakura filter,208.29,6.0
2023-10-06,a-13570,8.0,1,436.55,sakura filter,231.1,6.0
2023-08-04,a-13570,12.0,1,632.57,sakura filter,328.539996,6.0
2023-06-19,a-13570,8.0,1,415.89,sakura filter,223.85,6.0
2024-11-30,a-5331-s,20.0,1,3710.1,sakura filter,2101.42,6.0
2024-01-29,a-5541-s,12.0,1,617.19,sakura filter,328.74,6.0
2024-08-14,a-8647-s,4.0,1,787.76,sakura filter,396.99,6.0
2024-03-30,a-8811,11.0,1,119.11,sakura filter,63.560002,6.0
2024-09-09,a-2821,2.0,1,52.18,sakura filter,25.8,6.0
2024-06-17,a-39010,4.0,1,69.63,sakura filter,31.11,6.0
2024-06-24,a-39010,6.0,1,105.27,sakura filter,46.660002,6.0
2024-08-31,a-2821,2.0,1,51.75,sakura filter,25.8,6.0
2024-09-30,c-1511,12.0,1,218.03,sakura filter,110.030004,6.0
2024-10-15,c-1513,4.0,1,170.28,sakura filter,114.29,6.0
2024-09-30,c-1515,4.0,1,150.15,sakura filter,88.31,6.0
2024-11-30,c-1511,24.0,1,438.73,sakura filter,206.67,6.0
2023-09-07,ca-28260,10.0,1,112.8,sakura filter,47.84,6.0
2023-09-07,a-33730,5.0,1,109.83,sakura filter,44.46,6.0
2024-05-31,a-33740,20.0,1,783.03,sakura filter,254.04,6.0
2023-09-07,a-33960,5.0,1,93.96,sakura filter,46.02,6.0
2024-12-31,as-5628-s,4.0,1,263.9,sakura filter,131.07,6.0
2024-01-15,as-5628-s,6.0,1,388.08,sakura filter,180.739998,6.0
2024-11-28,c-5106,4.0,1,122.42,sakura filter,65.28,6.0
2024-08-16,as-6116-s,6.0,1,620.27,sakura filter,292.210002,6.0
2023-10-30,as-5628-s,4.0,1,270.45,sakura filter,124.78,6.0
2024-01-31,ca-2807,1.0,1,12.13,sakura filter,4.98,6.0
2024-10-28,as-7988,6.0,1,569.04,sakura filter,269.239998,6.0
2024-01-31,as-6905-s,6.0,1,417.07,sakura filter,198.109998,6.0
2024-11-30,c-1314,6.0,1,228.52,sakura filter,116.260002,6.0
2024-06-18,c-1314,6.0,1,231.63,sakura filter,120.880002,6.0
2024-10-02,c-1314,6.0,1,226.87,sakura filter,117.75,6.0
2024-02-02,c-1314,12.0,1,464.69,sakura filter,245.859996,6.0
2024-05-14,c-1122,120.0,1,1930.9,sakura filter,1179.68004,6.0
2023-09-12,c-1110,50.0,1,408.07,sakura filter,221.08,6.0
2024-10-10,c-1121,50.0,1,573.55,sakura filter,336.81,6.0
2023-11-10,c-1122,100.0,1,1641.06,sakura filter,925.65,6.0
2024-12-19,c-1122,60.0,1,1064.97,sakura filter,505.75002,6.0
2024-10-28,as-76490-s,4.0,1,254.79,sakura filter,136.02,6.0
2024-01-31,as-8801,1.0,1,20.97,sakura filter,13.57,6.0
2023-08-16,a-1331-s,6.0,1,566.92,sakura filter,311.710002,6.0
2024-10-28,a-1331-s,4.0,1,364.34,sakura filter,204.89,6.0
2023-11-10,ca-1112,10.0,1,118.73,sakura filter,34.13,6.0
2023-12-26,a-13570,2.0,1,105.28,sakura filter,59.97,6.0
2024-11-15,a-13530-s,6.0,1,537.46,sakura filter,267.469998,6.0
2023-12-30,a-13570,2.0,1,105.93,sakura filter,59.97,6.0
2023-12-30,a-6020m,2.0,1,149.89,sakura filter,59.61,6.0
2024-04-24,a-5653-s,2.0,1,307.11,sakura filter,177.33,6.0
2023-09-05,a-5573-s,2.0,1,334.23,sakura filter,153.4,6.0
2024-03-12,a-5597,4.0,1,79.49,sakura filter,41.31,6.0
2024-01-09,a-5597,6.0,1,120.09,sakura filter,62.119998,6.0
2024-09-19,a-5597,6.0,1,116.76,sakura filter,56.929998,6.0
2024-05-31,a-1123,5.0,1,92.51,sakura filter,40.48,6.0
2024-05-31,a-1129,5.0,1,82.68,sakura filter,35.69,6.0
2023-09-07,a-1165,5.0,1,74.64,sakura filter,37.43,6.0
2024-05-31,a-1148,2.0,1,30.14,sakura filter,11.05,6.0
2023-07-18,a-5509-s,2.0,1,377.74,sakura filter,202.36,6.0
2024-09-05,a-5001,2.0,1,134.38,sakura filter,99.35,6.0
2024-10-15,a-2709-s,3.0,1,269.77,sakura filter,155.900001,6.0
2024-05-07,as-7805-s,3.0,1,272.77,sakura filter,128.829999,6.0
2023-09-30,c-1513,6.0,1,279.76,sakura filter,167.950002,6.0
2024-08-31,c-1318,6.0,1,174.08,sakura filter,65.58,6.0
2023-09-06,c-1314,12.0,1,471.49,sakura filter,223.41,6.0
2024-01-16,c-1314,12.0,1,452.0,sakura filter,246.099996,6.0
2024-06-20,c-1314,12.0,1,447.28,sakura filter,241.749996,6.0
2024-04-08,sac-7905,8.0,1,708.93,sakura filter,383.61,6.0
2024-03-25,sac-79070,2.0,1,361.9,sakura filter,204.57,6.0
2024-03-25,sac-7905,2.0,1,177.39,sakura filter,95.9,6.0
2023-08-23,sfc-8801-10b,12.0,1,564.16,sakura filter,236.390004,6.0
2024-08-28,sfc-8801-10b,2.0,1,94.52,sakura filter,44.18,6.0
2024-01-31,a-1219,2.0,1,25.09,sakura filter,11.69,6.0
2024-08-31,a-1331-s,4.0,1,362.29,sakura filter,194.05,6.0
2024-10-28,a-13530-s,2.0,1,168.1,sakura filter,89.16,6.0
2023-09-07,a-1122,5.0,1,75.09,sakura filter,35.64,6.0
2023-09-07,eo-11050,10.0,1,89.55,sakura filter,35.98,6.0
2023-09-07,f-1111,50.0,1,597.06,sakura filter,306.42,6.0
2023-09-07,ca-3301,6.0,1,60.14,sakura filter,27.0,6.0
2023-09-07,a-1880,20.0,1,347.55,sakura filter,162.57,6.0
2024-05-31,a-1015,5.0,1,104.33,sakura filter,54.35,6.0
2024-05-31,a-1517,20.0,1,491.08,sakura filter,183.64,6.0
2023-09-07,a-14460,20.0,1,332.46,sakura filter,132.65,6.0
2023-10-16,c-1514,20.0,1,238.16,sakura filter,127.7,6.0
2023-10-31,fc-28011,10.0,1,233.33,sakura filter,131.85,6.0
2024-12-30,fc-28011,5.0,1,111.23,sakura filter,62.72,6.0
2023-12-21,cac-65220,2.0,1,28.25,sakura filter,14.64,6.0
2023-07-27,c-1011,50.0,1,267.09,sakura filter,201.63,6.0
2024-09-27,a-1116,6.0,1,180.53,sakura filter,76.420002,6.0
2024-06-18,a-1142,2.0,1,45.02,sakura filter,22.92,6.0
2024-06-27,a-1128,2.0,1,68.03,sakura filter,32.35,6.0
2024-09-27,a-1169,8.0,1,301.5,sakura filter,152.63,6.0
2024-03-18,a-5597,8.0,1,158.94,sakura filter,82.62,6.0
2023-07-15,a-5597,10.0,1,171.39,sakura filter,112.91,6.0
2024-04-22,a-5570-s,6.0,1,173.92,sakura filter,77.689998,6.0
2023-09-29,a-5570-s,12.0,1,372.72,sakura filter,197.34,6.0
2024-07-27,a-5658-s,2.0,1,421.38,sakura filter,222.91,6.0
2023-09-12,a-2821,3.0,1,76.64,sakura filter,31.070001,6.0
2023-10-13,a-13570,2.0,1,157.87,sakura filter,57.77,6.0
2023-12-12,fc-1104,4.0,1,83.29,sakura filter,37.96,6.0
2023-08-10,k16r-u11,120.0,1,639.48,denso - bujias - japon,438.93,3.0
2024-11-30,c-1314,12.0,1,438.73,sakura filter,232.520004,6.0
2023-09-30,c-1533,4.0,1,167.33,sakura filter,90.36,6.0
2024-09-30,c-1534,6.0,1,168.64,sakura filter,102.33,6.0
2024-05-11,sfc-89010,1.0,1,103.3,sakura filter,52.56,6.0
2024-02-29,sfc-89010,2.0,1,211.53,sakura filter,105.12,6.0
2024-09-12,sfc-89010,4.0,1,422.73,sakura filter,211.93,6.0
2024-03-25,sfc-7912-30,6.0,1,225.41,sakura filter,137.46,6.0
2024-03-13,sfc-7908,6.0,1,83.8,sakura filter,47.509998,6.0
2023-10-19,eo-1103,10.0,1,109.62,sakura filter,41.92,6.0
2023-08-14,a-90190,2.0,1,45.39,sakura filter,28.09,6.0
2023-07-18,k16r-u11,96.0,1,493.77,denso - bujias - japon,351.139968,3.0
2024-04-25,k16r-u11,48.0,1,245.41,denso - bujias - japon,175.520016,3.0
2024-03-12,fxe20hr11,8.0,1,460.58,denso - bujias - japon,340.63,3.0
2024-03-30,a-1331-s,4.0,1,359.49,sakura filter,171.81,6.0
2024-01-31,a-1198,3.0,1,97.46,sakura filter,41.409999,6.0
2023-11-30,a-1198,8.0,1,253.37,sakura filter,110.58,6.0
2024-10-28,a-12340,2.0,1,35.66,sakura filter,18.87,6.0
2024-10-28,a-1223,1.0,1,16.46,sakura filter,5.93,6.0
2024-01-31,a-1181,2.0,1,28.86,sakura filter,9.68,6.0
2023-08-24,as-7805-s,6.0,1,543.47,sakura filter,274.360002,6.0
2024-09-05,as-1024-s,2.0,1,283.6,sakura filter,133.49,6.0
2023-10-31,as-1024-s,1.0,1,143.83,sakura filter,62.19,6.0
2024-12-31,as-1024-s,4.0,1,563.16,sakura filter,266.98,6.0
2024-12-31,a-71380-s,1.0,1,139.94,sakura filter,60.82,6.0
2024-01-20,c-1113,20.0,1,241.09,sakura filter,110.89,6.0
2023-08-02,c-1109,100.0,1,585.15,sakura filter,353.4,6.0
2023-12-21,c-1011,200.0,1,1163.93,sakura filter,732.17,6.0
2024-10-22,c-1013,20.0,1,239.43,sakura filter,121.64,6.0
2023-08-09,c-1013,50.0,1,529.79,sakura filter,316.49,6.0
2024-10-26,c-1513,4.0,1,170.05,sakura filter,114.29,6.0
2024-08-15,c-1533,3.0,1,114.12,sakura filter,70.77,6.0
2023-09-30,c-1515,6.0,1,234.77,sakura filter,133.150002,6.0
2023-09-06,fc-1804,25.0,1,401.17,sakura filter,199.03,6.0
2024-01-31,a-1223,1.0,1,16.74,sakura filter,5.93,6.0
2024-03-12,44209,24.0,1,304.89,versachem - usa,207.109992,1.0
2023-11-23,44209,24.0,1,309.34,versachem - usa,207.109992,1.0
2024-04-30,3461-1096skr,2.0,1,443.0,sakura - radiadores,267.37,6.0
2024-04-30,3461-1011askr,1.0,1,120.23,sakura - radiadores,67.5,6.0
2024-01-31,a-12350,1.0,1,15.18,sakura filter,7.65,6.0
2023-09-09,ca-28260,4.0,1,45.22,sakura filter,19.13,6.0
2024-01-31,a-12340,2.0,1,36.45,sakura filter,18.87,6.0
2024-11-15,a-6020m,4.0,1,307.25,sakura filter,133.08,6.0
2023-12-26,a-6020m,2.0,1,148.97,sakura filter,59.61,6.0
2024-11-15,a-2709-s,6.0,1,545.6,sakura filter,314.140002,6.0
2023-12-26,a-2709-s,2.0,1,175.13,sakura filter,104.31,6.0
2024-06-18,a-1118,10.0,1,308.84,sakura filter,149.72,6.0
2024-06-18,a-1127,6.0,1,156.36,sakura filter,70.330002,6.0
2024-06-18,a-1169,3.0,1,114.83,sakura filter,58.310001,6.0
2024-09-27,a-1127,8.0,1,205.24,sakura filter,93.77,6.0
2024-04-05,c-1314,12.0,1,449.68,sakura filter,241.749996,6.0
2023-10-31,c-1314,12.0,1,489.54,sakura filter,246.27,6.0
2024-08-22,c-1314,6.0,1,228.46,sakura filter,119.01,6.0
2024-07-12,c-1314,6.0,1,230.11,sakura filter,120.880002,6.0
2024-08-29,c-1122,100.0,1,1706.55,sakura filter,891.56,6.0
2023-11-04,fc-1803,24.0,1,457.81,sakura filter,245.299992,6.0
2024-08-31,fc-1301,12.0,1,133.46,sakura filter,75.860004,6.0
2024-02-29,fc-1001,12.0,1,189.2,sakura filter,116.07,6.0
2024-01-31,f-1507,4.0,1,40.07,sakura filter,20.6,6.0
2023-09-30,fc-1001,12.0,1,191.9,sakura filter,110.679996,6.0
2024-10-24,fc-1001,25.0,1,397.98,sakura filter,226.61,6.0
2024-05-11,eo-2404,3.0,1,52.43,sakura filter,20.88,6.0
2024-01-31,a-1178,12.0,1,112.45,sakura filter,46.62,6.0
2024-10-28,ca-28330,2.0,1,27.21,sakura filter,12.41,6.0
2024-01-31,a-1180,2.0,1,19.37,sakura filter,9.61,6.0
2024-10-28,ca-28261,2.0,1,23.0,sakura filter,12.13,6.0
2023-09-28,a-1324-s,4.0,1,245.34,sakura filter,143.76,6.0
2024-07-18,a-39050,2.0,1,161.21,sakura filter,85.67,6.0
2024-09-18,a-2709-s,2.0,1,180.59,sakura filter,86.96,6.0
2024-09-18,a-5022-s,1.0,1,103.55,sakura filter,54.34,6.0
2023-12-13,c-1314,12.0,1,461.03,sakura filter,246.110004,6.0
